# E [eV]     Re(phi,n), v = c/10, b = -10 nm
# a = 185 nm, $z_p$ = $z^{opt}_p$, plot_potential.py
1.90040369189e-02	-2.76013718078e-06	1.63128080395e-07
2.89002720894e-02	-2.71583609650e-06	1.75566270364e-07
3.87965072599e-02	-2.66848104691e-06	1.90362526702e-07
4.86927424304e-02	-2.61762334321e-06	2.08098013639e-07
5.85889776009e-02	-2.56267849658e-06	2.29599783158e-07
6.84852127714e-02	-2.50301455928e-06	2.55980592987e-07
7.83814479419e-02	-2.43794789290e-06	2.88790993523e-07
8.82776831124e-02	-2.36686594197e-06	3.30179195200e-07
9.81739182829e-02	-2.28919771466e-06	3.83360420679e-07
1.08070153453e-01	-2.20499435225e-06	4.52951320713e-07
1.17966388624e-01	-2.11577889461e-06	5.45616253095e-07
1.27862623794e-01	-2.02663771633e-06	6.70329182150e-07
1.37758858965e-01	-1.94966795747e-06	8.37984563612e-07
1.47655094135e-01	-1.90974036573e-06	1.05541582860e-06
1.57551329306e-01	-1.94465493549e-06	1.31003781938e-06
1.67447564476e-01	-2.08205064369e-06	1.55240204969e-06
1.77343799647e-01	-2.29977019751e-06	1.71796688916e-06
1.87240034817e-01	-2.53387022418e-06	1.78320423814e-06
1.97136269988e-01	-2.73536533418e-06	1.77433667841e-06
2.07032505158e-01	-2.89082759282e-06	1.72793924096e-06
2.16928740329e-01	-3.00636553134e-06	1.66824632289e-06
2.26824975499e-01	-3.09202999038e-06	1.60723495246e-06
2.36721210670e-01	-3.15636398010e-06	1.54988551324e-06
2.46617445840e-01	-3.20553107689e-06	1.49790281378e-06
2.56513681011e-01	-3.24389379376e-06	1.45144103153e-06
2.66409916181e-01	-3.27444185769e-06	1.41008875981e-06
2.76306151352e-01	-3.29921605889e-06	1.37329565612e-06
2.86202386522e-01	-3.31963416720e-06	1.34052474281e-06
2.96098621693e-01	-3.33672714328e-06	1.31123975115e-06
3.05994856863e-01	-3.35125292924e-06	1.28494630891e-06
3.15891092034e-01	-3.36375872677e-06	1.26124802957e-06
3.25787327204e-01	-3.37464582646e-06	1.23982392943e-06
3.35683562375e-01	-3.38422520566e-06	1.22039155633e-06
3.45579797545e-01	-3.39275284532e-06	1.20268133698e-06
3.55476032716e-01	-3.40041652046e-06	1.18648727738e-06
3.65372267886e-01	-3.40736097016e-06	1.17164166713e-06
3.75268503057e-01	-3.41370020012e-06	1.15800395757e-06
3.85164738227e-01	-3.41953968463e-06	1.14542364873e-06
3.95060973398e-01	-3.42495704596e-06	1.13378955380e-06
4.04957208568e-01	-3.43001402872e-06	1.12300949365e-06
4.14853443739e-01	-3.43475616407e-06	1.11301430501e-06
4.24749678909e-01	-3.43923746366e-06	1.10370909519e-06
4.34645914080e-01	-3.44349465245e-06	1.09502983768e-06
4.44542149250e-01	-3.44755828583e-06	1.08692102511e-06
4.54438384421e-01	-3.45144708201e-06	1.07934671808e-06
4.64334619591e-01	-3.45519206979e-06	1.07224632276e-06
4.74230854762e-01	-3.45881252092e-06	1.06558068068e-06
4.84127089932e-01	-3.46232507981e-06	1.05931484058e-06
4.94023325103e-01	-3.46573696250e-06	1.05342893437e-06
5.03919560273e-01	-3.46906769355e-06	1.04788306639e-06
5.13815795444e-01	-3.47232872907e-06	1.04265127567e-06
5.23712030614e-01	-3.47552972242e-06	1.03771084298e-06
5.33608265785e-01	-3.47867372550e-06	1.03305005178e-06
5.43504500955e-01	-3.48177258540e-06	1.02864246832e-06
5.53400736126e-01	-3.48483417360e-06	1.02446925540e-06
5.63296971296e-01	-3.48786447594e-06	1.02051505896e-06
5.73193206467e-01	-3.49086389843e-06	1.01677139133e-06
5.83089441637e-01	-3.49384018759e-06	1.01322158586e-06
5.92985676808e-01	-3.49679972264e-06	1.00985158111e-06
6.02881911978e-01	-3.49974643809e-06	1.00665065319e-06
6.12778147149e-01	-3.50267995706e-06	1.00361328702e-06
6.22674382319e-01	-3.50560470649e-06	1.00072855808e-06
6.32570617490e-01	-3.50852634180e-06	9.97985046648e-07
6.42466852660e-01	-3.51144759897e-06	9.95375059434e-07
6.52363087831e-01	-3.51436786105e-06	9.92893251274e-07
6.62259323001e-01	-3.51728914808e-06	9.90532887288e-07
6.72155558172e-01	-3.52021703459e-06	9.88285832993e-07
6.82051793342e-01	-3.52315352522e-06	9.86146434975e-07
6.91948028513e-01	-3.52609796220e-06	9.84111634641e-07
7.01844263683e-01	-3.52905007067e-06	9.82177892964e-07
7.11740498854e-01	-3.53201584192e-06	9.80336709490e-07
7.21636734024e-01	-3.53499682861e-06	9.78583856606e-07
7.31532969195e-01	-3.53799295073e-06	9.76916072862e-07
7.41429204365e-01	-3.54100241885e-06	9.75330861825e-07
7.51325439536e-01	-3.54403117469e-06	9.73822610665e-07
7.61221674706e-01	-3.54708048328e-06	9.72388101428e-07
7.71117909877e-01	-3.55015061016e-06	9.71024648646e-07
7.81014145047e-01	-3.55323743134e-06	9.69731073015e-07
7.90910380218e-01	-3.55634815183e-06	9.68502463918e-07
8.00806615388e-01	-3.55948385431e-06	9.67336340105e-07
8.10702850559e-01	-3.56264546936e-06	9.66230414759e-07
8.20599085729e-01	-3.56582771358e-06	9.65184717360e-07
8.30495320900e-01	-3.56903782901e-06	9.64194707859e-07
8.40391556070e-01	-3.57227678708e-06	9.63258451840e-07
8.50287791241e-01	-3.57554554057e-06	9.62374127085e-07
8.60184026411e-01	-3.57883839310e-06	9.61541838743e-07
8.70080261582e-01	-3.58216201049e-06	9.60758145432e-07
8.79976496752e-01	-3.58551798579e-06	9.60021325967e-07
